,price,kms_driven,owner,age,power,brand
7269,45000.0,17000.0,1,5.0,125.0,5
7270,19000.0,80828.0,1,11.0,150.0,7
7271,70000.0,6135.0,1,3.0,220.0,7
7272,38500.0,4877.0,1,2.0,100.0,7
7273,32000.0,35466.0,1,5.0,150.0,7
7274,75000.0,16135.0,1,6.0,350.0,2
7275,30000.0,16217.0,1,5.0,100.0,6
7276,46000.0,14788.0,1,3.0,150.0,7
7277,17000.0,31214.0,1,10.0,150.0,6
7278,80000.0,16298.0,1,5.0,150.0,7
7279,29000.0,28619.0,1,8.0,125.0,5
7280,120000.0,38000.0,1,6.0,390.0,10
7281,75000.0,23085.0,1,5.0,150.0,4
7282,100000.0,26098.0,1,6.0,500.0,2
7283,75000.0,41000.0,1,9.0,350.0,2
7284,16500.0,22457.0,1,8.0,110.0,4
7285,148000.0,10805.0,1,4.0,400.0,7
7286,130000.0,96046.0,1,4.0,350.0,2
7287,75000.0,29716.0,1,11.0,350.0,2
7288,23000.0,32500.0,2,11.0,160.0,1
7289,115000.0,38813.0,1,4.0,400.0,7
7290,65000.0,38057.0,1,7.0,150.0,4
7291,41000.0,26528.0,3,5.0,160.0,1
7292,175000.0,6078.0,1,3.0,200.0,10
7293,162000.0,8000.0,1,6.0,390.0,10
7294,133500.0,1608.0,1,2.0,350.0,2
7295,67000.0,21963.0,1,4.0,180.0,1
7296,185000.0,3004.0,1,4.0,500.0,2
7297,80000.0,38430.0,1,10.0,350.0,2
7298,83000.0,35678.0,1,8.0,350.0,2
7299,26000.0,37469.0,1,10.0,220.0,7
7300,44000.0,14107.0,1,4.0,150.0,7
7301,35000.0,50000.0,1,8.0,150.0,6
7302,21000.0,55000.0,1,8.0,125.0,4
7303,24000.0,14500.0,1,12.0,220.0,7
7304,41000.0,25943.0,1,5.0,180.0,1
7305,18500.0,19492.0,1,10.0,100.0,6
7306,36000.0,21578.0,1,6.0,180.0,1
7307,17800.0,21587.0,1,7.0,110.0,11
7308,25000.0,15775.0,1,5.0,125.0,4
7309,145000.0,9500.0,1,2.0,150.0,4
7310,63000.0,9999.0,1,3.0,160.0,1
7311,70000.0,207102.0,1,2.0,180.0,1
7312,10000.0,29825.0,2,11.0,150.0,5
7313,52000.0,12600.0,1,4.0,160.0,5
7314,18000.0,35550.0,1,11.0,100.0,6
7315,23500.0,19720.0,1,6.0,125.0,4
7316,103000.0,19339.0,1,5.0,350.0,2
7317,135000.0,22000.0,1,5.0,500.0,2
7318,89300.0,17300.0,1,6.0,200.0,7
7319,43800.0,6500.0,1,6.0,150.0,8
7320,20000.0,10649.0,1,6.0,100.0,1
7340,95000.0,20241.0,1,6.0,350.0,2
7341,175000.0,23500.0,1,5.0,390.0,10
7342,150000.0,27356.0,1,3.0,350.0,2
7343,38700.0,40000.0,1,5.0,150.0,8
7344,18000.0,31000.0,1,8.0,110.0,5
7345,105000.0,1543.0,1,5.0,350.0,2
7346,43000.0,33807.0,2,7.0,220.0,7
7347,45000.0,23481.0,1,5.0,180.0,1
7348,836000.0,7224.0,1,2.0,797.0,13
7351,446200.0,2500.0,2,4.0,650.0,14
7352,55000.0,4779.0,1,11.0,350.0,2
7353,74200.0,6300.0,1,3.0,180.0,1
7354,60000.0,10121.0,1,2.0,150.0,7
7355,21666.0,19075.0,1,7.0,100.0,7
7356,22000.0,86845.0,1,13.0,150.0,7
7357,45000.0,33000.0,1,10.0,150.0,4
7358,45000.0,27000.0,1,9.0,220.0,7
7359,90000.0,25000.0,1,7.0,350.0,2
7360,51000.0,12668.0,1,8.0,150.0,4
7361,28000.0,11131.0,1,4.0,100.0,7
7362,31500.0,14267.0,1,5.0,100.0,7
7363,16500.0,67731.0,1,10.0,100.0,6
7364,70000.0,12266.0,1,3.0,150.0,8
7365,23000.0,28870.0,1,9.0,100.0,6
7366,33000.0,18643.0,1,5.0,100.0,6
7367,32000.0,22844.0,1,8.0,100.0,6
7368,20000.0,34304.0,1,11.0,220.0,7
7369,38000.0,21822.0,1,6.0,125.0,5
7370,21000.0,19774.0,1,9.0,100.0,6
7371,27000.0,22115.0,1,3.0,100.0,7
7372,21000.0,17210.0,1,9.0,100.0,6
7373,21000.0,16057.0,1,8.0,100.0,6
7374,35000.0,18303.0,1,3.0,100.0,6
7375,33000.0,14244.0,1,5.0,150.0,5
7376,41000.0,15880.0,3,5.0,160.0,1
7377,65000.0,10906.0,2,3.0,160.0,1
7378,76000.0,23885.0,1,3.0,220.0,7
7379,38000.0,20000.0,1,6.0,100.0,6
7380,18000.0,35778.0,1,11.0,100.0,6
7381,46000.0,11309.0,1,2.0,100.0,6
7382,32000.0,23060.0,1,4.0,110.0,5
7383,48000.0,52904.0,1,14.0,350.0,2
7384,53500.0,21890.0,1,8.0,200.0,7
7385,30000.0,51000.0,1,9.0,125.0,5
7386,47000.0,24580.0,1,5.0,150.0,7
7387,19000.0,25794.0,1,7.0,125.0,4
7388,42000.0,52000.0,2,7.0,223.0,6
7389,41900.0,20000.0,1,7.0,160.0,1
7390,33000.0,12000.0,1,4.0,100.0,6
7427,23400.0,25000.0,1,11.0,223.0,6
7428,67500.0,35000.0,2,9.0,200.0,10
7429,70000.0,9900.0,1,5.0,220.0,7
7430,60000.0,12000.0,1,5.0,220.0,7
7431,170000.0,210.0,1,8.0,650.0,14
7432,14500.0,43000.0,2,9.0,125.0,5
7434,50000.0,29800.0,1,7.0,150.0,4
7443,89700.0,26000.0,1,6.0,350.0,2
7444,80600.0,26000.0,2,7.0,350.0,2
7445,97942.0,8979.0,1,6.0,350.0,2
7454,27000.0,46006.0,2,10.0,150.0,4
7455,25000.0,28000.0,1,12.0,180.0,7
7456,42200.0,57000.0,1,7.0,200.0,7
7457,95000.0,13452.0,1,6.0,350.0,2
7458,34850.0,75838.0,1,6.0,150.0,5
7459,34918.0,60055.0,1,5.0,150.0,7
7460,60000.0,15500.0,1,5.0,150.0,4
7462,273200.0,12000.0,1,7.0,650.0,14
7463,350000.0,21000.0,2,7.0,750.0,15
7464,160000.0,8298.0,1,3.0,400.0,7
7465,27333.0,26000.0,1,6.0,100.0,6
7466,46000.0,37000.0,1,5.0,150.0,7
7467,100000.0,80000.0,2,41.0,250.0,23
7468,11000.0,65000.0,1,10.0,100.0,6
7469,40000.0,44000.0,1,5.0,150.0,4
7470,41000.0,6168.0,1,5.0,150.0,4
7471,32000.0,40828.0,1,6.0,150.0,4
7472,33000.0,13007.0,2,6.0,150.0,4
7473,24000.0,28000.0,1,7.0,100.0,7
7474,340000.0,13900.0,2,7.0,750.0,15
7475,39000.0,7005.0,1,6.0,100.0,6
7476,250000.0,45000.0,1,5.0,320.0,4
7477,254581.0,19100.0,1,4.0,320.0,4
7478,40000.0,37000.0,1,7.0,150.0,4
7479,14500.0,35000.0,1,12.0,110.0,1
7480,20000.0,50000.0,1,8.0,100.0,6
7481,1149000.0,9875.0,1,6.0,1300.0,8
7482,44300.0,9600.0,1,6.0,150.0,7
7483,23000.0,36301.0,1,13.0,135.0,7
7484,29000.0,12653.0,1,7.0,150.0,6
7485,139300.0,5400.0,1,5.0,350.0,2
7486,12500.0,53700.0,2,16.0,150.0,7
7487,15000.0,34997.0,1,11.0,150.0,7
7488,55000.0,8200.0,1,5.0,150.0,7
7489,109999.0,8821.0,1,7.0,500.0,2
7490,52000.0,13551.0,1,4.0,150.0,7
7491,125000.0,7292.0,1,4.0,350.0,2
7492,20000.0,43750.0,2,13.0,220.0,7
7493,19000.0,41999.0,1,8.0,135.0,7
7495,12000.0,35609.0,1,7.0,125.0,7
7496,170000.0,18140.0,1,3.0,500.0,2
7497,70500.0,8152.0,1,3.0,160.0,5
7498,13500.0,48763.0,1,10.0,110.0,5
7499,13000.0,28954.0,1,9.0,125.0,7
7500,27000.0,41153.0,1,6.0,125.0,6
7501,65000.0,7024.0,1,3.0,160.0,1
7502,80000.0,2100.0,1,5.0,150.0,4
7503,235000.0,1100.0,1,4.0,390.0,10
7504,67500.0,10000.0,1,3.0,160.0,5
7508,42273.0,44696.0,2,8.0,200.0,7
7509,35800.0,13574.0,1,9.0,150.0,4
7510,35000.0,43399.0,2,6.0,150.0,8
7511,26000.0,18000.0,1,9.0,100.0,6
7512,525000.0,6000.0,1,4.0,750.0,15
7513,145000.0,19000.0,1,7.0,250.0,14
7514,195000.0,11000.0,1,5.0,300.0,9
7515,250000.0,11400.0,1,5.0,300.0,9
7516,26000.0,27000.0,1,7.0,125.0,7
7520,13000.0,28881.0,1,13.0,180.0,7
7521,50600.0,8000.0,1,4.0,150.0,4
7523,75000.0,20500.0,1,7.0,250.0,5
7525,17500.0,42852.0,1,6.0,100.0,7
7526,59000.0,21952.0,1,3.0,150.0,5
7527,38000.0,8000.0,1,7.0,150.0,4
7528,138000.0,1038.0,1,3.0,400.0,7
7531,33000.0,5900.0,1,5.0,150.0,7
7532,110000.0,5500.0,1,3.0,150.0,4
7533,40000.0,42966.0,1,7.0,150.0,4
7534,30000.0,47000.0,1,9.0,125.0,5
7535,80000.0,30900.0,2,9.0,250.0,5
7536,50000.0,44811.0,1,10.0,250.0,5
7537,45000.0,34900.0,1,7.0,150.0,4
7538,200000.0,15000.0,1,5.0,300.0,9
7542,15000.0,80000.0,1,11.0,100.0,6
7543,49000.0,13959.0,1,4.0,150.0,4
7544,55000.0,19400.0,1,5.0,160.0,1
7545,45000.0,33247.0,1,7.0,200.0,7
7547,125000.0,7530.0,1,5.0,350.0,2
7548,12000.0,65536.0,1,12.0,100.0,7
7549,21500.0,26542.0,1,14.0,100.0,7
7550,120000.0,45000.0,1,4.0,350.0,2
7551,48000.0,22500.0,1,4.0,125.0,5
7553,29000.0,51106.0,1,9.0,220.0,7
7557,15000.0,48000.0,2,8.0,125.0,5
7558,170000.0,3500.0,1,4.0,250.0,10
7561,150000.0,12500.0,1,4.0,250.0,10
7563,37000.0,42.0,1,8.0,125.0,7
7564,30000.0,16900.0,1,8.0,100.0,6
7565,38000.0,8962.0,1,5.0,100.0,6
7566,45000.0,34000.0,1,9.0,150.0,4
7567,15000.0,15000.0,1,16.0,160.0,6
7568,51000.0,22000.0,1,6.0,160.0,5
7569,23490.0,39000.0,1,9.0,125.0,7
7570,23000.0,10009.0,1,7.0,125.0,6
7573,106000.0,6200.0,1,4.0,350.0,2
7574,11000.0,53254.0,1,15.0,150.0,5
7575,74500.0,14934.0,1,5.0,350.0,2
7576,333333.0,16000.0,1,5.0,650.0,12
7578,20000.0,59516.0,1,9.0,125.0,5
7582,26799.0,45000.0,1,8.0,100.0,7
7583,160000.0,11689.0,1,3.0,350.0,2
7584,24000.0,20375.0,1,6.0,100.0,6
7585,23000.0,18000.0,1,6.0,125.0,6
7586,655000.0,5034.0,1,4.0,797.0,13
7587,380000.0,31000.0,1,9.0,796.0,13
7588,34154.0,33500.0,2,7.0,223.0,6
7589,125000.0,21000.0,2,6.0,535.0,2
7590,105000.0,7684.0,1,2.0,200.0,7
7591,65000.0,26454.0,1,3.0,180.0,1
7592,127600.0,12888.0,1,4.0,200.0,10
7593,32000.0,10909.0,1,5.0,110.0,5
7594,10000.0,1223.0,1,13.0,150.0,7
7595,1070500.0,289.0,1,3.0,959.0,13
7596,72500.0,10000.0,1,8.0,200.0,10
7597,260000.0,11000.0,1,3.0,310.0,17
7598,22500.0,80000.0,1,7.0,150.0,4
7599,25000.0,13382.0,2,10.0,150.0,4
7600,170000.0,3822.0,1,3.0,250.0,10
7601,25000.0,22917.0,1,9.0,150.0,4
7602,26000.0,37000.0,1,9.0,150.0,4
7603,28000.0,566931.0,1,5.0,150.0,4
7604,134700.0,5550.0,1,5.0,390.0,10
7605,425000.0,4800.0,2,4.0,650.0,12
7606,45000.0,41230.0,1,6.0,160.0,5
7607,18900.0,38000.0,1,11.0,135.0,7
7608,65000.0,36000.0,1,6.0,200.0,7
7609,29000.0,25000.0,1,11.0,100.0,6
7610,7000.0,80000.0,3,15.0,150.0,7
7611,8000.0,49730.0,2,11.0,100.0,1
7612,8100.0,49730.0,1,11.0,100.0,1
7614,20000.0,16764.0,1,9.0,100.0,6
7615,76200.0,18300.0,1,7.0,150.0,5
7616,23000.0,42500.0,1,13.0,100.0,7
7617,46000.0,17407.0,2,9.0,150.0,5
7618,250000.0,7600.0,3,5.0,750.0,15
7619,22000.0,35000.0,2,11.0,135.0,7
7620,35000.0,11246.0,1,5.0,125.0,5
7621,699000.0,9000.0,3,5.0,675.0,3
7623,37500.0,20511.0,1,5.0,100.0,6
7624,121700.0,10500.0,1,3.0,150.0,4
7625,108000.0,11270.0,1,5.0,200.0,7
7626,15344.0,71943.0,3,12.0,150.0,7
7627,70000.0,11000.0,1,3.0,220.0,7
7630,530000.0,22800.0,1,4.0,600.0,9
7631,21000.0,11374.0,1,11.0,150.0,7
7632,20000.0,81260.0,1,8.0,100.0,6
7633,18000.0,750000.0,1,10.0,100.0,6
7634,73000.0,6041.0,1,4.0,200.0,7
7637,90000.0,20000.0,1,9.0,200.0,10
7646,55000.0,32000.0,3,9.0,200.0,10
7649,18000.0,34860.0,1,6.0,125.0,1
7650,478000.0,1234.0,1,3.0,650.0,12
7651,48000.0,63371.0,1,8.0,150.0,4
7652,75000.0,28000.0,1,7.0,150.0,4
7653,62000.0,14490.0,1,8.0,150.0,4
7656,33700.0,54250.0,1,8.0,220.0,7
7657,20000.0,45000.0,1,11.0,200.0,7
7658,120000.0,28000.0,1,6.0,350.0,2
7659,15500.0,21814.0,1,7.0,135.0,7
7660,12200.0,58000.0,1,10.0,100.0,1
7661,65000.0,26592.0,1,4.0,220.0,7
7662,29000.0,26434.0,2,11.0,135.0,7
7663,24000.0,24527.0,1,13.0,100.0,6
7664,36000.0,35000.0,1,5.0,100.0,6
7665,32000.0,52500.0,1,7.0,110.0,6
7666,33000.0,27629.0,1,10.0,150.0,4
7667,25000.0,25000.0,1,12.0,200.0,7
7668,135000.0,7582.0,1,4.0,535.0,2
7669,67300.0,13000.0,1,4.0,160.0,5
7670,950000.0,6898.0,1,6.0,800.0,22
7671,1550000.0,9800.0,2,6.0,1000.0,4
7672,32000.0,23000.0,1,3.0,100.0,1
7673,33000.0,24000.0,1,10.0,150.0,4
7674,44000.0,25220.0,1,8.0,150.0,4
7675,67000.0,47493.0,1,4.0,160.0,5
7676,58000.0,24220.0,1,5.0,220.0,7
7677,58000.0,54500.0,1,7.0,200.0,7
7678,58000.0,18200.0,1,5.0,150.0,4
7679,59000.0,4258.0,1,4.0,150.0,8
7680,40000.0,42000.0,1,13.0,223.0,6
7690,56000.0,34721.0,1,9.0,150.0,4
7691,25000.0,21000.0,1,11.0,100.0,6
7693,116200.0,6000.0,1,3.0,350.0,2
7694,215000.0,417.0,1,2.0,500.0,2
7695,55000.0,47042.0,1,5.0,220.0,7
7696,68000.0,4961.0,1,4.0,150.0,8
7697,105000.0,4268.0,1,2.0,200.0,7
7698,100000.0,12100.0,1,10.0,500.0,2
7699,96000.0,7794.0,1,7.0,350.0,2
7700,85000.0,9537.0,2,4.0,350.0,2
7701,28000.0,15234.0,1,9.0,180.0,7
7702,50000.0,2000.0,1,5.0,220.0,7
7703,37000.0,13919.0,1,7.0,125.0,5
7704,83000.0,5578.0,1,6.0,220.0,7
7705,35000.0,36845.0,1,10.0,150.0,4
7707,140000.0,4832.0,1,4.0,410.0,2
7708,105000.0,25000.0,1,7.0,350.0,2
7709,34000.0,40000.0,1,9.0,100.0,6
7710,72000.0,7500.0,1,4.0,150.0,4
7711,50000.0,10100.0,1,8.0,150.0,7
7712,31599.0,19111.0,1,8.0,100.0,1
7713,56000.0,27350.0,1,6.0,220.0,7
7714,103000.0,14400.0,1,6.0,350.0,2
7715,125000.0,13000.0,1,5.0,200.0,10
7716,100000.0,30000.0,1,7.0,350.0,2
7717,68000.0,11100.0,1,5.0,160.0,5
7718,110000.0,5655.0,1,5.0,200.0,7
7719,23600.0,37500.0,1,11.0,100.0,6
7720,26000.0,43000.0,1,7.0,125.0,7
7721,52000.0,25000.0,1,7.0,150.0,5
7722,95000.0,9000.0,1,8.0,350.0,2
7723,70000.0,20775.0,1,5.0,220.0,7
7724,50000.0,17000.0,1,7.0,150.0,5
7725,15000.0,40000.0,1,12.0,125.0,5
7726,80000.0,3000.0,1,4.0,150.0,8
7727,76000.0,3450.0,1,4.0,220.0,7
7728,58100.0,14000.0,1,5.0,150.0,7
7729,20000.0,5792.0,1,8.0,125.0,6
7730,75000.0,17475.0,1,4.0,160.0,5
7731,48000.0,17746.0,1,5.0,160.0,1
7732,85000.0,21977.0,1,7.0,350.0,2
7733,350000.0,30000.0,1,9.0,883.0,15
7734,28000.0,31288.0,1,8.0,110.0,6
7735,39000.0,1200.0,1,7.0,160.0,1
7736,20000.0,49500.0,1,10.0,110.0,1
7737,115000.0,18832.0,1,5.0,350.0,2
7738,18000.0,38056.0,1,10.0,100.0,1
7739,12800.0,54000.0,1,14.0,150.0,6
7740,23000.0,46000.0,1,24.0,100.0,6
7741,110000.0,4700.0,1,6.0,250.0,5
7742,147000.0,11000.0,1,5.0,350.0,2
7743,20000.0,27000.0,1,9.0,110.0,7
7744,35000.0,32342.0,1,9.0,220.0,7
7745,48500.0,8000.0,1,5.0,135.0,7
7746,54000.0,32000.0,1,7.0,220.0,7
7747,22600.0,78000.0,2,8.0,110.0,6
7748,67500.0,1276.0,1,9.0,200.0,7
7749,17300.0,29000.0,1,12.0,100.0,7
7750,35000.0,23000.0,1,6.0,110.0,6
7751,33000.0,18000.0,1,5.0,100.0,6
7752,52000.0,38943.0,1,6.0,220.0,7
7753,32000.0,13500.0,1,7.0,100.0,6
7754,149600.0,24000.0,1,6.0,390.0,10
7755,130000.0,24000.0,1,4.0,350.0,2
7756,46000.0,33000.0,1,10.0,150.0,4
7757,100000.0,9000.0,1,4.0,150.0,4
7758,25000.0,21250.0,1,9.0,100.0,6
7759,14500.0,17999.0,3,15.0,100.0,6
7760,39000.0,22000.0,1,4.0,100.0,6
7761,30000.0,6639.0,1,9.0,180.0,1
7762,60000.0,20373.0,1,6.0,220.0,7
7763,15600.0,84186.0,1,16.0,125.0,6
7764,22000.0,60857.0,1,13.0,150.0,7
7765,35000.0,40000.0,1,12.0,220.0,7
7766,52000.0,24000.0,1,7.0,150.0,8
7767,41000.0,10000.0,1,5.0,110.0,5
7768,38000.0,53000.0,1,9.0,150.0,6
7769,80000.0,10000.0,1,7.0,220.0,7
7770,110000.0,33800.0,1,6.0,350.0,2
7771,160000.0,25000.0,1,6.0,500.0,2
7772,41500.0,59154.0,1,5.0,100.0,6
7773,40000.0,27875.0,1,12.0,200.0,7
7774,140000.0,22000.0,1,5.0,350.0,2
7775,42000.0,10883.0,1,5.0,100.0,6
7776,78000.0,6400.0,1,4.0,180.0,1
7777,26000.0,23236.0,1,12.0,100.0,6
7778,77000.0,19820.0,1,6.0,220.0,7
7779,28000.0,66000.0,1,11.0,150.0,6
7780,18000.0,40266.0,1,11.0,125.0,5
7781,53000.0,15000.0,1,7.0,220.0,7
7782,85000.0,14000.0,1,8.0,350.0,2
7783,14200.0,55200.0,1,16.0,150.0,7
7784,175000.0,2200.0,1,4.0,500.0,2
7785,140000.0,19631.0,2,4.0,400.0,7
7786,80000.0,22271.0,1,6.0,200.0,7
7787,65000.0,15000.0,1,14.0,350.0,2
7788,45000.0,27000.0,1,6.0,160.0,5
7789,18000.0,57000.0,1,16.0,223.0,6
7790,10000.0,47000.0,1,18.0,150.0,7
7791,120000.0,6500.0,1,5.0,300.0,11
7792,60000.0,3500.0,1,4.0,180.0,7
7793,23200.0,33000.0,1,10.0,125.0,5
7794,38000.0,22840.0,1,5.0,150.0,7
7795,21500.0,90000.0,1,10.0,150.0,7
7796,55000.0,28000.0,1,5.0,150.0,7
7797,65000.0,20314.0,1,4.0,150.0,7
7798,12000.0,78500.0,2,16.0,125.0,7
7799,32000.0,33767.0,1,4.0,110.0,1
7800,28000.0,46915.0,2,10.0,125.0,5
7801,50000.0,27918.0,1,5.0,150.0,7
7802,45000.0,35497.0,1,7.0,220.0,7
7803,160000.0,7500.0,2,4.0,300.0,11
7804,20000.0,67209.0,1,11.0,100.0,6
7805,75000.0,23045.0,1,9.0,350.0,2
7806,23000.0,20000.0,1,6.0,100.0,7
7807,32000.0,22697.0,1,7.0,125.0,8
7808,20000.0,52000.0,1,10.0,150.0,4
7809,55005.0,6600.0,1,5.0,220.0,7
7810,87000.0,16336.0,1,7.0,350.0,2
7811,70000.0,13858.0,2,11.0,350.0,2
7812,35000.0,11885.0,1,12.0,125.0,8
7813,196700.0,13216.0,1,4.0,390.0,10
7814,25000.0,32588.0,1,9.0,150.0,7
7815,123000.0,14500.0,1,4.0,250.0,4
7816,95500.0,18000.0,1,8.0,350.0,2
7817,32000.0,12000.0,1,6.0,100.0,6
7818,41000.0,20245.0,2,11.0,220.0,7
7819,15000.0,35000.0,2,19.0,100.0,6
7820,41500.0,3000.0,1,3.0,110.0,7
7821,115000.0,23560.0,1,5.0,500.0,2
7822,16000.0,28350.0,1,15.0,150.0,1
7823,60000.0,35000.0,1,5.0,220.0,7
7824,45000.0,13300.0,1,5.0,150.0,7
7825,107000.0,16505.0,1,5.0,350.0,2
7826,89000.0,20099.0,1,4.0,250.0,4
7827,98000.0,5900.0,1,3.0,200.0,6
7828,17000.0,36111.0,1,12.0,150.0,4
7829,36000.0,18000.0,1,4.0,110.0,1
7830,50000.0,23080.0,1,7.0,200.0,7
7831,130000.0,15000.0,1,8.0,250.0,5
7832,115000.0,10350.0,1,3.0,350.0,2
7833,35000.0,19134.0,1,11.0,150.0,4
7834,20000.0,52000.0,1,11.0,180.0,7
7835,40000.0,1501.0,1,2.0,100.0,7
7836,22000.0,32579.0,1,6.0,110.0,5
7837,155000.0,20449.0,1,6.0,390.0,10
7838,38000.0,23700.0,1,4.0,110.0,1
7839,22400.0,14000.0,1,10.0,100.0,6
7840,23000.0,58000.0,1,9.0,150.0,7
7841,22000.0,32000.0,1,13.0,150.0,4
7842,45000.0,39889.0,1,7.0,150.0,8
7843,35000.0,25398.0,1,7.0,125.0,7
7844,45000.0,19827.0,1,3.0,110.0,7
7845,51000.0,30000.0,1,8.0,220.0,7
7846,22000.0,53085.0,1,9.0,100.0,7
7847,90000.0,44777.0,1,6.0,350.0,2
7848,130000.0,8000.0,1,4.0,350.0,2
7849,70000.0,12600.0,1,7.0,180.0,1
7850,75000.0,16000.0,1,4.0,150.0,4
7851,120000.0,23719.0,1,5.0,350.0,2
7852,750000.0,7500.0,1,5.0,800.0,12
7853,60000.0,31769.0,1,5.0,150.0,7
7854,120000.0,26709.0,1,6.0,390.0,10
7855,26000.0,20000.0,1,13.0,150.0,7
7856,134100.0,1700.0,1,4.0,350.0,2
7857,85999.0,16589.0,1,8.0,350.0,2
7858,70000.0,65000.0,1,10.0,500.0,2
7859,90000.0,5770.0,1,5.0,350.0,2
7860,65000.0,14101.0,3,34.0,350.0,2
7861,110000.0,14418.0,1,4.0,500.0,2
7862,92000.0,26900.0,1,7.0,350.0,2
7863,15995.0,88808.0,1,17.0,100.0,6
7864,40000.0,45139.0,1,9.0,150.0,4
7865,30000.0,15982.0,1,8.0,125.0,6
7866,52000.0,12486.0,1,5.0,150.0,7
7867,75500.0,24500.0,1,3.0,220.0,7
7868,42000.0,6843.0,1,4.0,100.0,6
7869,30009.0,39022.0,1,11.0,150.0,8
7870,16000.0,92666.0,1,14.0,100.0,7
7871,57500.0,71000.0,1,9.0,223.0,6
7872,29600.0,105000.0,1,15.0,125.0,7
7873,126508.0,22191.0,1,5.0,500.0,2
7874,29000.0,54262.0,2,12.0,220.0,7
7875,132000.0,6000.0,1,5.0,350.0,2
7876,56000.0,8089.0,1,5.0,150.0,7
7877,26675.0,30032.0,1,8.0,125.0,7
7878,136000.0,13333.0,1,3.0,350.0,2
7879,65000.0,15200.0,1,6.0,220.0,7
7880,40000.0,5995.0,1,5.0,125.0,7
7881,22600.0,25000.0,1,11.0,100.0,6
7882,84000.0,200.0,1,4.0,150.0,8
7883,38500.0,34000.0,1,7.0,150.0,7
7884,29900.0,41048.0,1,10.0,150.0,4
7885,150000.0,5200.0,1,6.0,500.0,2
7886,70000.0,15000.0,1,5.0,150.0,8
7887,51300.0,27015.0,1,7.0,150.0,5
7888,60000.0,21000.0,1,7.0,220.0,7
7889,80000.0,17000.0,1,6.0,220.0,7
7890,28000.0,33000.0,1,12.0,125.0,5
7891,124600.0,19000.0,1,7.0,500.0,2
7892,117000.0,24000.0,1,8.0,350.0,2
7893,70000.0,8000.0,1,6.0,160.0,5
7894,20500.0,69200.0,1,12.0,125.0,5
7895,25000.0,24010.0,1,12.0,100.0,6
7896,35000.0,26000.0,1,8.0,125.0,6
7897,125000.0,13000.0,1,7.0,350.0,2
7898,25000.0,10500.0,1,9.0,125.0,4
7899,54400.0,27000.0,1,6.0,220.0,7
7900,75000.0,3650.0,1,5.0,220.0,7
7901,70000.0,10000.0,1,4.0,150.0,7
7902,99000.0,18000.0,2,7.0,350.0,2
7903,112000.0,12200.0,1,7.0,350.0,2
7904,21000.0,35698.0,1,11.0,100.0,6
7905,180900.0,11466.0,1,4.0,200.0,10
7906,550000.0,3500.0,2,4.0,650.0,12
7907,70000.0,15500.0,1,5.0,220.0,7
7908,71800.0,22650.0,2,6.0,150.0,5
7909,90000.0,7500.0,1,3.0,220.0,7
7910,37800.0,15000.0,1,5.0,125.0,7
7911,31621.0,19000.0,1,6.0,100.0,6
7912,89720.0,33885.0,1,8.0,350.0,2
7913,60000.0,12609.0,1,5.0,160.0,5
7914,65000.0,11811.0,1,9.0,350.0,2
7915,120000.0,33647.0,1,4.0,400.0,7
7916,48000.0,14290.0,1,5.0,150.0,7
7917,72000.0,30000.0,2,8.0,350.0,2
7918,30000.0,45322.0,1,7.0,150.0,7
7919,55000.0,10440.0,1,5.0,150.0,7
7920,16979.0,17299.0,1,12.0,223.0,6
7921,30000.0,57298.0,1,10.0,150.0,5
7922,36000.0,10000.0,2,8.0,220.0,7
7923,135000.0,9800.0,1,6.0,390.0,10
7924,55400.0,39000.0,1,9.0,150.0,5
7925,30000.0,38000.0,2,9.0,150.0,4
7926,50000.0,46527.0,1,8.0,220.0,7
7927,25000.0,73625.0,1,8.0,125.0,5
7928,29000.0,26000.0,2,9.0,150.0,7
7929,26000.0,42000.0,1,7.0,110.0,6
7930,82000.0,6000.0,1,5.0,200.0,7
7931,150000.0,10000.0,1,6.0,500.0,2
7932,42000.0,2600.0,1,8.0,220.0,7
7933,60000.0,15000.0,1,6.0,150.0,8
7934,58000.0,40000.0,1,7.0,150.0,4
7935,75000.0,13500.0,1,4.0,200.0,1
7936,121900.0,10500.0,1,5.0,200.0,10
7937,149100.0,1450.0,1,5.0,500.0,2
7938,80000.0,9300.0,1,5.0,150.0,8
7939,42200.0,3325.0,2,5.0,150.0,7
7940,65000.0,7000.0,1,4.0,150.0,7
7941,22800.0,20750.0,1,7.0,100.0,1
7942,100000.0,6742.0,1,7.0,350.0,2
7943,60311.0,26800.0,1,5.0,150.0,7
7944,20500.0,51320.0,1,9.0,100.0,6
7945,30000.0,55297.0,1,11.0,150.0,7
7946,18000.0,25000.0,1,12.0,125.0,6
7947,75000.0,12511.0,1,5.0,200.0,7
7948,22000.0,5639.0,1,15.0,100.0,6
7949,55000.0,15581.0,1,3.0,150.0,7
7950,130000.0,33125.0,1,4.0,500.0,2
7951,87000.0,19549.0,1,7.0,350.0,2
7952,55000.0,9643.0,1,3.0,100.0,6
7953,650000.0,10963.0,1,5.0,883.0,15
7954,64466.0,42386.0,1,6.0,150.0,4
7955,24000.0,25804.0,1,8.0,125.0,7
7956,45000.0,17000.0,1,4.0,150.0,7
7957,47000.0,22226.0,1,4.0,125.0,6
7958,75700.0,12530.0,1,6.0,150.0,4
7959,42000.0,18000.0,1,8.0,150.0,4
